title,link,channelId,date
10 Hidden Things You Never Knew About The Nigeria 1999 Constitution - NINAS,https://www.youtube.com/watch?v=uRd5uKHmvyQ,UCuooZI9u0ZSGB58LMrT_T0w,2021-04-16T09:37:01Z
Nigerian Constitution Permits People To Revolt Policies That Are Against Their Interests-Aborishade,https://www.youtube.com/watch?v=EHVbjTv3r0E,UCKnyVIW5QvfnsXddsjFKx4A,2019-08-19T21:49:09Z
Lawyer Blames 2017 Budget Controversy On Nigerian Constitution Pt.1,https://www.youtube.com/watch?v=Zwg9NruiyEo,UCEXGDNclvmg6RW0vipJYsTQ,2017-06-24T11:52:01Z
"&#39;Nigeria&#39;s Constitution Is The Problem&#39;, Senior Lawyer Backs Calls For Amendment |Sunrise Daily|",https://www.youtube.com/watch?v=OMq25MEkeTk,UCEXGDNclvmg6RW0vipJYsTQ,2019-04-18T11:51:49Z
Analysis: The Process of Amending the Constitution in Nigeria,https://www.youtube.com/watch?v=-Npzkv_tIwo,UCgp4A6I8LCWrhUzn-5SbKvA,2022-04-26T12:46:37Z
Nigerian Constitution Review: Matter Arising,https://www.youtube.com/watch?v=YS1WWfB5bak,UCf82jbVQ4OLn4mfgWLRNpkg,2021-05-28T04:02:27Z
NIGERIA CONSTITUTION IS A MESS,https://www.youtube.com/watch?v=PObzb-4Zh30,UCCwwe6HvaHTCGsuryEVSTGA,2022-05-17T14:50:26Z
60 MINUTES NIGERIA | Constitution Amendment Bills In Focus,https://www.youtube.com/watch?v=H68if2GuKpk,UCzuiQaDS-LR2Qr3QYcj730w,2022-03-03T16:56:52Z
Lawyer Blames 2017 Budget Controversy On Nigerian Constitution Pt.2,https://www.youtube.com/watch?v=aiDUY9nOnKg,UCEXGDNclvmg6RW0vipJYsTQ,2017-06-24T11:52:30Z
Constitution Development in Nigeria (Macpherson Constitution of 1951) - JSS2 Civic,https://www.youtube.com/watch?v=6uxpuL5ibmc,UCpJ4o0eh8YUzwbRP4UXjv-A,2020-06-10T12:00:03Z
The Nigerian constitution is faulty,https://www.youtube.com/watch?v=N3wZJcBFtvE,UCyQKQvcdecpLyNE2z5IJzcw,2021-06-16T13:33:00Z
1999 Constitution Is Nigeria&#39;s Problem | Restructure To Aburi Accord Or Divide Nigeria Peacefully,https://www.youtube.com/watch?v=ATxmGU-QukI,UCuooZI9u0ZSGB58LMrT_T0w,2019-10-29T18:47:12Z
Episode 5: Breakdown of section 2 of the Nigerian constitution,https://www.youtube.com/watch?v=Czk2FHRif_g,UClGMySxdAp1uY4xiMAGr0Cg,2018-06-19T07:34:42Z
#UnitedAfricanRepublic: Submissions Of Nigerians At Public Hearing For The Constitution Review,https://www.youtube.com/watch?v=Ag2zIL7YL10,UCKnyVIW5QvfnsXddsjFKx4A,2021-06-03T18:18:05Z
The Nigerian Constitution: Protecting or Enslaving Nigerians???,https://www.youtube.com/watch?v=M_eEI1jzv04,UCLAZOjhN9m9PuKB2D9OVbOw,2020-11-23T02:38:46Z
Nigeria&#39;s Constitution Alteration: Examining The Process And Implications,https://www.youtube.com/watch?v=2bnTz3nZITw,UCEXGDNclvmg6RW0vipJYsTQ,2021-05-27T07:00:43Z
THE NIGERIAN CONSTITUTION NEEDS TO BE FIXED FOR US TO HAVE A BETTER NIGERIA.,https://www.youtube.com/watch?v=vx9BtjQ1kUU,UCGUH78bfJtJo6mqkSsWojgg,2020-12-01T20:12:57Z
Impunity: Nigeria&#39;s Constitution Is Built On Lies -- Lawyer Pt.4,https://www.youtube.com/watch?v=RmHUNZ1P_xw,UCEXGDNclvmg6RW0vipJYsTQ,2013-06-20T12:20:53Z
NASS Blockade A Breach Of Nigeria&#39;s Constitution - Lawyer,https://www.youtube.com/watch?v=jGJNjCuFMcs,UCEXGDNclvmg6RW0vipJYsTQ,2018-08-07T15:41:59Z
1999 Constitution Is Nigeria&#39;s Problem | Restructure To Aburi Accord Or Divide Nigeria Peacefully,https://www.youtube.com/watch?v=ATxmGU-QukI,UCuooZI9u0ZSGB58LMrT_T0w,2019-10-29T18:47:12Z
No Right Of Appeal Goes Against The Nigerian Constitution,https://www.youtube.com/watch?v=19Pjv136FhU,UCKnyVIW5QvfnsXddsjFKx4A,2013-07-16T18:21:37Z
The Nigerian Constitution: Protecting or Enslaving Nigerians???,https://www.youtube.com/watch?v=M_eEI1jzv04,UCLAZOjhN9m9PuKB2D9OVbOw,2020-11-23T02:38:46Z
THE NIGERIAN CONSTITUTION NEEDS TO BE FIXED FOR US TO HAVE A BETTER NIGERIA.,https://www.youtube.com/watch?v=vx9BtjQ1kUU,UCGUH78bfJtJo6mqkSsWojgg,2020-12-01T20:12:57Z
Nigerian Judiciary:Jonathan promises constitution amendment,https://www.youtube.com/watch?v=hb2D_DHKobc,UCEXGDNclvmg6RW0vipJYsTQ,2011-09-27T12:09:51Z
This Morning 27th July 2017 | Senate Amends Nigerian Constitution,https://www.youtube.com/watch?v=LMTzjnPyzwo,UCdjXk1U6hmVpdLNkVrwe_gw,2017-07-30T20:51:13Z
"Constitution Amendment: Several Bills Irrelevant To Nigerians, Says Sagay",https://www.youtube.com/watch?v=mDHxmuDO7Wk,UCEXGDNclvmg6RW0vipJYsTQ,2022-03-01T20:04:26Z
Nigeria&#39;s Senate Committee Review The 1999 Constitution: What You Need to Know | NC Exclusive,https://www.youtube.com/watch?v=WeN7gaWLAo8,UCPLKy4Ypb4mfblbjJI8Aljw,2021-05-26T08:15:40Z
Addressing Pastor Paul&#39;s Comment On The Nigerian Constitution Issue.,https://www.youtube.com/watch?v=pxPQmuGC9b8,UCfZL0FoEc_PaIFaD4HExG4Q,2021-04-14T20:00:13Z
Episode 7: Breakdown of section 4 of the Nigerian constitution,https://www.youtube.com/watch?v=MvNOWjDMiM8,UClGMySxdAp1uY4xiMAGr0Cg,2018-07-11T16:58:40Z
Constitutional Development In Nigeria: The Clifford Constitution Of 1922.,https://www.youtube.com/watch?v=2LcUMZIr-vg,UCUTakq6hFsvgh4YiyfeS44Q,2021-07-08T08:18:52Z
Exposing Hidden Content Of Fraudulent Nigeria Constitution,https://www.youtube.com/watch?v=1RMxBlHqEQI,UC6DLDbez3xSumcU0VkSoR5Q,2021-01-28T07:00:04Z
Rights Advocates Reacts To Nigeria&#39;s Constitution Amendment Process | Sunrise Daily,https://www.youtube.com/watch?v=DkxDWJ6_Jtg,UCEXGDNclvmg6RW0vipJYsTQ,2022-03-01T12:19:42Z
