username,displayName,tweet,likes,retweets,link,date
evablazinj,⚓ Joshua Toba™⚓,"@dekoud992 @ARISEtv @jidesanwoolu If you study Nigeria's security architecture, you'd understand that ""the chief security officer of a state"" is just a paper title. The governors have no control whatsoever over any of the security installations and commands in their state. That's why we need this restructuring.",5,1,https://twitter.com/evablazinj/status/1319222455400091648,2020-10-22 10:21:57+00:00
vykion,Mazi Vion Nwoke guyman,"Is it not disheartening to know that this is about thesame events that led to the civil war in the 67? For over 50years something has been agitated for, restructuring the country Nigeria 🇳🇬. This always result in riots and fights. It’s time to restructure!! #EndSARS",0,0,https://twitter.com/vykion/status/1318844301359579139,2020-10-21 09:19:19+00:00
edon_bassey,Edon Bassey,@SaharaReporters The Restructuring of Nigeria for the betterment of all Nigerian will be enacted at the City Gate. #EndSARS #EndSWAT #EndPoliceBrutality #ENDBADGOVERNANCE,0,0,https://twitter.com/edon_bassey/status/1317260925381021697,2020-10-17 00:27:32+00:00
captainbaloh,Abdfatah,"E- Education and economic reform 
N- Nigeria constitution reform
D- Debt Accountability 
S- Security Reform
A- Anti-people policies cancellation 
R- Restructuring 
S- Save cost of governance 
#EndSARS #EndpoliceBrutality
#SecurityReform #EndBadGovernance",0,0,https://twitter.com/captainbaloh/status/1317068881178071042,2020-10-16 11:44:25+00:00
dicksoniroegbu,Dickson Iroegbu✍,"Tonight on Nigeria Right Now (with Dickson Iroegbu), our focus is on unfolding issues of #ENDSARS protest and the clamour for RESTRUCTURING NIGERIA; Distinguished Sen. Samuel Anyanwu is my guest. Please join us, 11:30pm, tune to @AIT_Online @DStv Channel 253.

_Anchor/Producer_✍🏿 https://t.co/28sbGJoBbZ",0,0,https://twitter.com/dicksoniroegbu/status/1316685564159156225,2020-10-15 10:21:15+00:00
ooadigun,Mr Africa,"he wrote a constitution that favoured his own part of Nigeria. That is why I am saying, let us restructure and go back to what all of us agreed before.

That is the meaning of restructuring. The regions used to be federating units, but in today’s Nigeria,they would now be called",1,0,https://twitter.com/ooadigun/status/1314270388881367040,2020-10-08 18:24:13+00:00
ooadigun,Mr Africa,"regions, which was the foundation of a united Nigeria.

So, the military did not only throw away the constitution but a political consensus negotiated and agreed by our leaders of the three regions in those days. When we say restructuring now, we are saying",1,0,https://twitter.com/ooadigun/status/1314270363640123399,2020-10-08 18:24:07+00:00
ooadigun,Mr Africa,"The Yoruba position is my position and it is the same position I canvassed in my book, ‘The way forward for Nigeria’ which I launched since 2005 in Lagos. 

What we mean by restructuring is going back to the Independence Constitution which our leaders negotiated with the..",1,0,https://twitter.com/ooadigun/status/1314270339531264000,2020-10-08 18:24:01+00:00
ooadigun,Mr Africa,"With the current happenings in Nigeria, I share same sentiment. 

What Is Restructuring? By Chief Olu Falae

You know I am a leader in the South West and at the National convention, I was elected as the leader of the Yoruba delegation.

So, I am central to the Yoruba position.",2,0,https://twitter.com/ooadigun/status/1314270333151645697,2020-10-08 18:24:00+00:00
CDebloved,Collins' Nkemjika Edeh,"Which one is if Nigeria breaks up, any blind man can see the very vital reason as to why it’s not even a country, restructuring cannot be done or activated if the very same structure doesn’t collapse, say we go back to regionalizing the democracy whence the president becomes",0,0,https://twitter.com/CDebloved/status/1313824277624426498,2020-10-07 12:51:32+00:00
